"age"	"job"	"marital"	"education"	"default"	"balance"	"housing"	"loan"	"contact"	"day"	"month"	"duration"	"campaign"	"y"
26	"student"	"single"	"secondary"	"no"	374	"no"	"no"	"telephone"	12	"aug"	478	2	"no"
41	"admin."	"divorced"	"secondary"	"no"	2397	"yes"	"no"	"unknown"	30	"may"	278	2	"no"
29	"technician"	"single"	"secondary"	"no"	316	"yes"	"no"	"cellular"	3	"mar"	156	1	"yes"
35	"admin."	"single"	"primary"	"no"	2355	"yes"	"no"	"unknown"	16	"jun"	101	1	"no"
43	"blue-collar"	"married"	"primary"	"no"	108	"yes"	"yes"	"unknown"	15	"may"	420	4	"no"
53	"admin."	"married"	"secondary"	"no"	257	"no"	"no"	"cellular"	5	"aug"	222	1	"no"
33	"services"	"divorced"	"secondary"	"no"	327	"yes"	"no"	"unknown"	7	"may"	109	1	"no"
38	"management"	"single"	"tertiary"	"no"	38	"no"	"no"	"cellular"	20	"aug"	105	2	"no"
31	"management"	"single"	"tertiary"	"no"	33	"no"	"no"	"cellular"	19	"aug"	158	2	"no"
59	"retired"	"divorced"	"secondary"	"no"	602	"no"	"no"	"unknown"	20	"jun"	89	3	"no"
29	"admin."	"single"	"secondary"	"no"	305	"yes"	"no"	"cellular"	6	"may"	138	2	"no"
45	"services"	"divorced"	"secondary"	"no"	-179	"no"	"no"	"unknown"	3	"jul"	155	2	"no"
35	"technician"	"single"	"tertiary"	"no"	2288	"no"	"no"	"telephone"	28	"may"	32	2	"no"
41	"entrepreneur"	"married"	"secondary"	"no"	557	"no"	"yes"	"cellular"	9	"jul"	72	1	"no"
43	"admin."	"single"	"secondary"	"no"	91	"no"	"yes"	"unknown"	1	"jul"	110	2	"no"
52	"management"	"married"	"tertiary"	"no"	2063	"yes"	"no"	"cellular"	17	"nov"	114	1	"no"
47	"blue-collar"	"married"	"secondary"	"no"	1348	"no"	"yes"	"cellular"	4	"aug"	255	1	"no"
60	"management"	"single"	"tertiary"	"no"	1034	"yes"	"no"	"cellular"	7	"aug"	231	3	"yes"
48	"management"	"divorced"	"tertiary"	"no"	15	"no"	"no"	"unknown"	6	"nov"	88	1	"no"
45	"admin."	"single"	"secondary"	"no"	-11	"yes"	"no"	"cellular"	5	"may"	247	1	"no"
52	"blue-collar"	"married"	"secondary"	"no"	-164	"no"	"no"	"cellular"	22	"aug"	314	4	"no"
33	"blue-collar"	"married"	"tertiary"	"no"	1465	"no"	"no"	"cellular"	19	"aug"	98	4	"no"
33	"unemployed"	"married"	"secondary"	"no"	2	"yes"	"no"	"cellular"	16	"jul"	132	1	"no"
38	"blue-collar"	"single"	"unknown"	"no"	840	"no"	"no"	"unknown"	9	"jun"	176	6	"no"
60	"admin."	"married"	"unknown"	"no"	1088	"yes"	"no"	"cellular"	26	"may"	149	1	"no"
50	"housemaid"	"divorced"	"primary"	"no"	94	"yes"	"no"	"cellular"	22	"jul"	184	4	"no"
55	"retired"	"divorced"	"primary"	"no"	53	"yes"	"no"	"unknown"	29	"may"	84	2	"no"
35	"self-employed"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	12	"aug"	64	2	"no"
40	"services"	"married"	"secondary"	"no"	293	"no"	"no"	"telephone"	4	"feb"	192	2	"no"
24	"management"	"single"	"tertiary"	"no"	933	"yes"	"no"	"unknown"	4	"jun"	122	1	"no"
28	"entrepreneur"	"single"	"tertiary"	"no"	16	"no"	"no"	"cellular"	5	"feb"	48	1	"no"
47	"entrepreneur"	"married"	"tertiary"	"no"	-497	"yes"	"no"	"cellular"	14	"may"	176	2	"no"
43	"self-employed"	"married"	"primary"	"yes"	385	"no"	"no"	"cellular"	6	"aug"	359	2	"no"
26	"blue-collar"	"single"	"secondary"	"no"	1	"yes"	"no"	"cellular"	22	"jul"	36	2	"no"
22	"student"	"single"	"secondary"	"no"	111	"yes"	"no"	"unknown"	4	"jun"	89	1	"no"
60	"management"	"married"	"tertiary"	"yes"	-311	"no"	"no"	"cellular"	25	"aug"	151	6	"no"
40	"blue-collar"	"married"	"secondary"	"no"	0	"yes"	"no"	"unknown"	6	"may"	225	1	"no"
36	"blue-collar"	"married"	"secondary"	"no"	-9	"yes"	"no"	"unknown"	9	"may"	137	3	"no"
30	"technician"	"married"	"secondary"	"no"	-280	"yes"	"no"	"cellular"	25	"jul"	246	2	"no"
45	"services"	"married"	"secondary"	"no"	462	"yes"	"no"	"cellular"	11	"may"	65	2	"no"
41	"services"	"married"	"secondary"	"no"	650	"yes"	"no"	"cellular"	7	"jul"	149	5	"no"
33	"technician"	"married"	"secondary"	"no"	946	"yes"	"no"	"unknown"	21	"may"	163	2	"no"
39	"services"	"married"	"primary"	"no"	1951	"yes"	"no"	"unknown"	23	"may"	208	2	"no"
26	"management"	"single"	"tertiary"	"no"	200	"no"	"no"	"cellular"	1	"sep"	91	2	"no"
30	"management"	"married"	"tertiary"	"no"	696	"no"	"no"	"cellular"	22	"aug"	187	4	"no"
32	"services"	"married"	"secondary"	"no"	207	"yes"	"no"	"unknown"	23	"may"	360	1	"no"
60	"admin."	"divorced"	"secondary"	"no"	683	"no"	"no"	"cellular"	8	"nov"	507	1	"no"
31	"management"	"single"	"tertiary"	"no"	1308	"no"	"no"	"cellular"	22	"aug"	323	3	"no"
25	"technician"	"single"	"tertiary"	"no"	777	"yes"	"no"	"unknown"	14	"may"	351	1	"no"
34	"admin."	"married"	"secondary"	"no"	747	"yes"	"yes"	"cellular"	17	"apr"	248	2	"no"
24	"technician"	"married"	"secondary"	"no"	691	"yes"	"no"	"unknown"	19	"jun"	93	2	"no"
51	"services"	"married"	"secondary"	"no"	53	"yes"	"no"	"unknown"	26	"may"	140	2	"no"
46	"blue-collar"	"divorced"	"secondary"	"no"	709	"yes"	"no"	"cellular"	18	"jul"	100	4	"no"
25	"admin."	"single"	"secondary"	"no"	82	"no"	"yes"	"cellular"	7	"apr"	104	2	"yes"
31	"management"	"single"	"tertiary"	"no"	924	"no"	"no"	"cellular"	27	"feb"	172	1	"yes"
33	"technician"	"single"	"secondary"	"no"	513	"yes"	"no"	"unknown"	9	"may"	53	4	"no"
58	"blue-collar"	"divorced"	"primary"	"no"	820	"yes"	"no"	"cellular"	7	"jul"	200	4	"no"
39	"blue-collar"	"married"	"secondary"	"no"	462	"yes"	"no"	"cellular"	13	"may"	590	1	"yes"
31	"self-employed"	"married"	"tertiary"	"no"	168	"no"	"no"	"cellular"	4	"feb"	193	2	"yes"
31	"blue-collar"	"divorced"	"secondary"	"no"	-306	"no"	"no"	"unknown"	3	"jun"	137	2	"no"
33	"technician"	"divorced"	"secondary"	"yes"	10	"yes"	"yes"	"cellular"	18	"nov"	167	5	"no"
24	"technician"	"single"	"secondary"	"no"	288	"yes"	"no"	"unknown"	28	"may"	185	1	"no"
47	"blue-collar"	"married"	"unknown"	"no"	2458	"no"	"no"	"cellular"	24	"jul"	172	3	"no"
51	"blue-collar"	"divorced"	"secondary"	"no"	216	"yes"	"no"	"unknown"	27	"may"	213	2	"no"
34	"management"	"married"	"tertiary"	"no"	834	"no"	"no"	"cellular"	7	"aug"	182	2	"no"
32	"blue-collar"	"married"	"secondary"	"no"	1281	"yes"	"no"	"cellular"	20	"apr"	222	1	"no"
57	"blue-collar"	"divorced"	"secondary"	"no"	1103	"yes"	"no"	"cellular"	15	"jul"	98	4	"no"
41	"management"	"married"	"primary"	"no"	-679	"yes"	"yes"	"unknown"	28	"may"	209	2	"no"
42	"unemployed"	"divorced"	"secondary"	"no"	2699	"no"	"no"	"cellular"	8	"jul"	92	2	"no"
31	"management"	"single"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	8	"sep"	76	1	"no"
34	"technician"	"divorced"	"secondary"	"no"	-324	"no"	"no"	"cellular"	14	"aug"	166	4	"no"
29	"services"	"married"	"tertiary"	"no"	6	"yes"	"no"	"unknown"	28	"may"	143	2	"no"
39	"technician"	"married"	"unknown"	"no"	880	"yes"	"no"	"unknown"	16	"may"	29	1	"no"
34	"blue-collar"	"married"	"secondary"	"no"	398	"yes"	"no"	"cellular"	3	"jun"	161	2	"no"
47	"blue-collar"	"married"	"secondary"	"no"	235	"yes"	"no"	"cellular"	6	"may"	121	1	"no"
33	"blue-collar"	"married"	"secondary"	"no"	355	"yes"	"no"	"unknown"	4	"jun"	87	3	"no"
29	"admin."	"married"	"secondary"	"no"	1761	"yes"	"yes"	"cellular"	14	"may"	175	1	"no"
55	"admin."	"married"	"secondary"	"no"	541	"yes"	"yes"	"cellular"	14	"jul"	512	3	"no"
39	"management"	"married"	"secondary"	"no"	0	"yes"	"no"	"cellular"	27	"aug"	63	3	"no"
32	"technician"	"married"	"secondary"	"no"	186	"no"	"no"	"unknown"	7	"may"	418	2	"no"
55	"technician"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	29	"jul"	316	2	"no"
31	"blue-collar"	"married"	"secondary"	"no"	64	"yes"	"no"	"cellular"	18	"jul"	302	3	"no"
47	"technician"	"divorced"	"unknown"	"no"	442	"yes"	"no"	"cellular"	11	"may"	85	1	"no"
48	"blue-collar"	"married"	"secondary"	"no"	729	"yes"	"no"	"telephone"	15	"jul"	277	1	"no"
45	"services"	"married"	"secondary"	"no"	475	"yes"	"no"	"unknown"	30	"may"	230	2	"no"
49	"management"	"married"	"secondary"	"no"	362	"yes"	"no"	"unknown"	4	"jun"	84	2	"no"
57	"management"	"married"	"secondary"	"no"	39	"yes"	"no"	"cellular"	15	"may"	114	2	"no"
40	"management"	"married"	"tertiary"	"no"	-29	"no"	"no"	"unknown"	8	"may"	406	2	"no"
39	"management"	"married"	"tertiary"	"no"	1654	"no"	"yes"	"cellular"	21	"nov"	151	1	"no"
39	"technician"	"married"	"secondary"	"no"	1	"yes"	"no"	"unknown"	26	"may"	506	2	"no"
50	"management"	"divorced"	"tertiary"	"no"	151	"no"	"no"	"cellular"	9	"jun"	103	4	"no"
58	"housemaid"	"married"	"primary"	"no"	419	"no"	"yes"	"unknown"	5	"jun"	295	3	"no"
29	"blue-collar"	"single"	"secondary"	"no"	2	"yes"	"yes"	"cellular"	21	"apr"	379	5	"yes"
58	"retired"	"married"	"tertiary"	"no"	183	"no"	"no"	"cellular"	22	"aug"	246	2	"no"
37	"housemaid"	"married"	"secondary"	"yes"	-205	"no"	"yes"	"cellular"	18	"jul"	199	1	"no"
54	"technician"	"married"	"secondary"	"no"	-777	"no"	"yes"	"cellular"	12	"aug"	117	2	"no"
56	"services"	"married"	"secondary"	"no"	750	"no"	"yes"	"cellular"	11	"aug"	92	3	"no"
34	"services"	"single"	"secondary"	"no"	313	"yes"	"no"	"cellular"	14	"jul"	634	3	"no"
53	"housemaid"	"divorced"	"secondary"	"no"	120	"no"	"no"	"unknown"	17	"jun"	343	2	"no"
55	"blue-collar"	"divorced"	"primary"	"no"	962	"no"	"yes"	"telephone"	28	"jan"	88	2	"no"
47	"services"	"married"	"secondary"	"no"	2	"no"	"no"	"cellular"	24	"jul"	237	2	"no"
36	"management"	"married"	"secondary"	"no"	2637	"no"	"no"	"unknown"	4	"jul"	219	1	"no"
34	"management"	"married"	"tertiary"	"no"	1262	"no"	"no"	"cellular"	14	"aug"	478	1	"no"
35	"services"	"married"	"secondary"	"no"	44	"yes"	"no"	"telephone"	17	"apr"	377	2	"no"
32	"services"	"married"	"secondary"	"no"	118	"yes"	"no"	"cellular"	15	"may"	20	6	"no"
60	"retired"	"married"	"secondary"	"no"	938	"no"	"no"	"cellular"	13	"jan"	380	3	"yes"
48	"management"	"divorced"	"tertiary"	"no"	64	"no"	"yes"	"cellular"	25	"jul"	263	6	"no"
40	"management"	"divorced"	"tertiary"	"no"	-75	"yes"	"no"	"cellular"	18	"may"	193	2	"no"
48	"blue-collar"	"married"	"secondary"	"no"	149	"yes"	"no"	"unknown"	9	"may"	71	1	"no"
49	"blue-collar"	"married"	"primary"	"no"	397	"no"	"no"	"cellular"	22	"aug"	263	1	"no"
36	"unemployed"	"single"	"secondary"	"no"	605	"no"	"no"	"cellular"	30	"jan"	410	2	"no"
36	"management"	"married"	"tertiary"	"no"	669	"no"	"no"	"unknown"	9	"jun"	91	1	"no"
30	"self-employed"	"single"	"tertiary"	"no"	432	"yes"	"no"	"cellular"	2	"feb"	402	1	"yes"
38	"unemployed"	"married"	"secondary"	"no"	565	"yes"	"no"	"unknown"	20	"may"	153	2	"no"
40	"management"	"divorced"	"tertiary"	"no"	205	"no"	"no"	"cellular"	25	"jul"	357	1	"no"
42	"entrepreneur"	"married"	"secondary"	"no"	215	"yes"	"yes"	"cellular"	21	"nov"	158	1	"no"
31	"blue-collar"	"single"	"primary"	"no"	-502	"yes"	"no"	"unknown"	29	"may"	76	4	"no"
53	"self-employed"	"married"	"tertiary"	"no"	290	"no"	"yes"	"cellular"	24	"jul"	303	3	"no"
34	"management"	"divorced"	"tertiary"	"no"	27	"no"	"yes"	"cellular"	19	"nov"	190	1	"no"
40	"management"	"divorced"	"secondary"	"no"	-626	"yes"	"no"	"cellular"	7	"jul"	140	4	"no"
23	"management"	"single"	"unknown"	"no"	375	"yes"	"no"	"unknown"	9	"may"	194	3	"no"
49	"management"	"married"	"tertiary"	"no"	519	"yes"	"no"	"cellular"	8	"apr"	98	1	"no"
46	"technician"	"married"	"secondary"	"no"	1427	"yes"	"no"	"unknown"	14	"may"	32	3	"no"
54	"management"	"single"	"tertiary"	"no"	0	"yes"	"no"	"unknown"	3	"jun"	68	1	"no"
35	"blue-collar"	"married"	"primary"	"no"	441	"yes"	"no"	"unknown"	14	"may"	8	1	"no"
40	"admin."	"married"	"secondary"	"no"	947	"no"	"no"	"unknown"	6	"jun"	160	1	"no"
38	"technician"	"married"	"secondary"	"no"	300	"no"	"no"	"cellular"	29	"aug"	125	5	"no"
37	"admin."	"married"	"secondary"	"no"	306	"no"	"no"	"unknown"	16	"jun"	73	1	"no"
54	"blue-collar"	"married"	"secondary"	"no"	537	"no"	"no"	"cellular"	4	"aug"	226	1	"no"
45	"management"	"married"	"tertiary"	"no"	242	"no"	"no"	"cellular"	30	"apr"	587	1	"yes"
31	"admin."	"married"	"secondary"	"no"	1262	"yes"	"no"	"cellular"	20	"apr"	74	2	"no"
39	"management"	"married"	"tertiary"	"no"	1598	"yes"	"yes"	"unknown"	27	"may"	87	3	"no"
44	"technician"	"married"	"secondary"	"no"	0	"yes"	"no"	"unknown"	30	"may"	243	3	"no"
43	"management"	"married"	"tertiary"	"no"	2100	"yes"	"no"	"cellular"	21	"nov"	105	1	"no"
41	"admin."	"married"	"secondary"	"no"	549	"yes"	"no"	"cellular"	8	"may"	326	4	"no"
33	"admin."	"divorced"	"secondary"	"no"	1128	"yes"	"no"	"unknown"	8	"may"	139	2	"no"
45	"entrepreneur"	"married"	"secondary"	"no"	-479	"yes"	"no"	"cellular"	30	"jul"	167	2	"no"
29	"management"	"single"	"tertiary"	"no"	-233	"yes"	"no"	"unknown"	19	"may"	329	1	"no"
59	"blue-collar"	"married"	"secondary"	"no"	202	"yes"	"no"	"unknown"	7	"may"	173	1	"no"
33	"entrepreneur"	"married"	"primary"	"no"	165	"yes"	"no"	"unknown"	23	"may"	218	1	"no"
46	"management"	"divorced"	"secondary"	"no"	558	"no"	"no"	"cellular"	19	"aug"	126	6	"no"
30	"blue-collar"	"single"	"secondary"	"no"	583	"no"	"no"	"cellular"	18	"may"	453	2	"no"
39	"self-employed"	"divorced"	"tertiary"	"no"	0	"no"	"no"	"cellular"	8	"aug"	34	2	"no"
26	"blue-collar"	"single"	"unknown"	"no"	477	"yes"	"no"	"unknown"	4	"jun"	87	1	"no"
46	"self-employed"	"married"	"primary"	"no"	2747	"no"	"no"	"cellular"	21	"nov"	162	2	"no"
43	"unknown"	"married"	"primary"	"no"	0	"yes"	"no"	"cellular"	9	"jul"	132	1	"no"
33	"technician"	"married"	"secondary"	"no"	2284	"yes"	"yes"	"cellular"	7	"jul"	210	2	"no"
28	"admin."	"single"	"secondary"	"no"	428	"yes"	"yes"	"unknown"	27	"may"	99	2	"no"
57	"blue-collar"	"married"	"secondary"	"no"	0	"no"	"yes"	"cellular"	22	"jul"	127	2	"no"
57	"blue-collar"	"married"	"primary"	"no"	452	"yes"	"no"	"unknown"	13	"may"	139	4	"no"
30	"blue-collar"	"married"	"secondary"	"no"	-166	"yes"	"yes"	"unknown"	13	"may"	255	5	"no"
45	"technician"	"married"	"secondary"	"no"	1395	"yes"	"no"	"cellular"	11	"aug"	243	4	"no"
36	"technician"	"married"	"secondary"	"no"	659	"yes"	"no"	"cellular"	29	"jan"	224	2	"no"
43	"self-employed"	"married"	"secondary"	"no"	56	"yes"	"no"	"cellular"	8	"may"	612	3	"no"
27	"technician"	"single"	"secondary"	"no"	2731	"no"	"no"	"telephone"	16	"jun"	30	1	"no"
57	"technician"	"married"	"secondary"	"no"	104	"no"	"no"	"cellular"	27	"aug"	86	5	"no"
36	"management"	"single"	"tertiary"	"no"	2745	"yes"	"no"	"cellular"	8	"aug"	306	3	"no"
45	"services"	"married"	"secondary"	"no"	1306	"no"	"no"	"unknown"	11	"jun"	125	3	"no"
45	"blue-collar"	"married"	"primary"	"no"	532	"yes"	"no"	"unknown"	14	"may"	137	2	"no"
54	"unemployed"	"married"	"secondary"	"no"	23	"yes"	"no"	"unknown"	8	"may"	27	3	"no"
28	"unemployed"	"single"	"secondary"	"no"	434	"yes"	"no"	"cellular"	30	"apr"	257	1	"no"
52	"technician"	"married"	"secondary"	"no"	-38	"no"	"no"	"unknown"	6	"jun"	613	1	"no"
28	"admin."	"single"	"secondary"	"no"	296	"yes"	"no"	"unknown"	13	"may"	218	1	"no"
37	"unemployed"	"divorced"	"tertiary"	"no"	1592	"yes"	"no"	"cellular"	16	"apr"	60	1	"no"
33	"technician"	"single"	"tertiary"	"no"	443	"no"	"no"	"cellular"	11	"aug"	240	5	"no"
38	"admin."	"married"	"secondary"	"no"	384	"no"	"no"	"cellular"	3	"feb"	387	1	"no"
35	"unemployed"	"married"	"secondary"	"yes"	1054	"yes"	"yes"	"cellular"	21	"nov"	106	1	"no"
38	"technician"	"married"	"tertiary"	"no"	-3	"no"	"no"	"cellular"	11	"aug"	148	3	"no"
51	"entrepreneur"	"married"	"tertiary"	"no"	3188	"yes"	"yes"	"cellular"	19	"nov"	339	3	"no"
40	"services"	"married"	"secondary"	"no"	2346	"no"	"no"	"unknown"	16	"jun"	182	3	"no"
51	"blue-collar"	"married"	"secondary"	"no"	22	"yes"	"yes"	"unknown"	9	"may"	178	1	"no"
59	"technician"	"divorced"	"secondary"	"no"	-296	"no"	"yes"	"cellular"	29	"jan"	34	1	"no"
37	"admin."	"married"	"secondary"	"no"	525	"yes"	"no"	"unknown"	23	"may"	425	1	"no"
51	"housemaid"	"married"	"tertiary"	"no"	3122	"yes"	"no"	"unknown"	30	"may"	33	2	"no"
33	"housemaid"	"married"	"primary"	"no"	451	"yes"	"no"	"cellular"	11	"may"	327	1	"no"
36	"blue-collar"	"married"	"primary"	"no"	347	"no"	"no"	"cellular"	4	"feb"	167	2	"no"
28	"technician"	"married"	"secondary"	"no"	158	"yes"	"yes"	"telephone"	24	"jul"	77	1	"no"
41	"services"	"married"	"secondary"	"no"	-111	"yes"	"no"	"unknown"	13	"may"	21	1	"no"
40	"self-employed"	"married"	"secondary"	"no"	672	"yes"	"no"	"unknown"	5	"may"	164	2	"no"
41	"technician"	"married"	"secondary"	"no"	801	"no"	"no"	"cellular"	28	"aug"	65	4	"no"
51	"blue-collar"	"married"	"primary"	"no"	0	"no"	"no"	"cellular"	7	"aug"	228	6	"no"
37	"services"	"married"	"secondary"	"no"	780	"yes"	"no"	"unknown"	4	"jun"	125	5	"no"
41	"management"	"married"	"secondary"	"no"	1471	"yes"	"no"	"cellular"	18	"nov"	233	2	"no"
30	"blue-collar"	"married"	"secondary"	"no"	-109	"yes"	"yes"	"cellular"	7	"may"	160	4	"no"
35	"management"	"single"	"secondary"	"no"	1048	"no"	"no"	"cellular"	22	"aug"	362	2	"no"
38	"management"	"single"	"tertiary"	"no"	1373	"no"	"no"	"cellular"	22	"oct"	119	4	"no"
38	"management"	"single"	"tertiary"	"no"	2357	"yes"	"no"	"cellular"	21	"jul"	184	1	"no"
52	"management"	"married"	"tertiary"	"no"	1177	"yes"	"no"	"unknown"	29	"may"	473	1	"no"
38	"blue-collar"	"married"	"secondary"	"no"	35	"yes"	"no"	"unknown"	28	"may"	130	2	"no"
60	"technician"	"married"	"tertiary"	"no"	0	"no"	"no"	"unknown"	6	"jun"	320	1	"no"
43	"self-employed"	"married"	"primary"	"no"	0	"yes"	"no"	"telephone"	30	"oct"	81	1	"no"
40	"blue-collar"	"divorced"	"secondary"	"no"	178	"yes"	"no"	"cellular"	15	"may"	188	1	"no"
42	"entrepreneur"	"divorced"	"tertiary"	"no"	626	"yes"	"no"	"cellular"	14	"aug"	201	2	"no"
38	"management"	"single"	"tertiary"	"no"	-476	"yes"	"no"	"cellular"	28	"jul"	76	2	"no"
36	"management"	"single"	"tertiary"	"no"	-155	"yes"	"no"	"cellular"	29	"jan"	94	1	"no"
39	"management"	"married"	"tertiary"	"no"	710	"yes"	"no"	"cellular"	11	"jul"	211	2	"no"
39	"blue-collar"	"married"	"primary"	"no"	106	"yes"	"no"	"unknown"	7	"may"	56	1	"no"
41	"services"	"married"	"secondary"	"no"	-140	"no"	"yes"	"unknown"	6	"jun"	190	1	"no"
43	"management"	"married"	"secondary"	"no"	373	"yes"	"no"	"unknown"	28	"may"	54	1	"no"
27	"services"	"single"	"secondary"	"no"	339	"no"	"no"	"cellular"	4	"jun"	182	1	"yes"
33	"management"	"married"	"tertiary"	"no"	1585	"no"	"no"	"cellular"	8	"aug"	183	2	"no"
29	"management"	"single"	"tertiary"	"no"	3041	"yes"	"no"	"cellular"	8	"may"	606	3	"yes"
43	"blue-collar"	"married"	"primary"	"no"	289	"yes"	"no"	"cellular"	6	"may"	284	3	"no"
35	"services"	"married"	"secondary"	"no"	843	"yes"	"no"	"unknown"	27	"may"	120	2	"no"
55	"technician"	"married"	"secondary"	"no"	445	"no"	"no"	"cellular"	4	"aug"	99	2	"no"
52	"technician"	"married"	"secondary"	"no"	2079	"no"	"no"	"cellular"	6	"aug"	68	2	"no"
58	"blue-collar"	"divorced"	"secondary"	"no"	314	"no"	"no"	"unknown"	25	"jun"	67	2	"no"
33	"services"	"married"	"secondary"	"no"	740	"no"	"yes"	"unknown"	30	"jun"	266	3	"no"
32	"services"	"single"	"tertiary"	"no"	1763	"yes"	"no"	"cellular"	7	"may"	163	2	"no"
35	"services"	"married"	"secondary"	"no"	-12	"no"	"no"	"cellular"	31	"jul"	83	4	"no"
43	"self-employed"	"divorced"	"secondary"	"no"	1187	"yes"	"no"	"cellular"	4	"feb"	80	2	"no"
38	"admin."	"divorced"	"secondary"	"no"	478	"no"	"no"	"cellular"	29	"jan"	73	1	"no"
40	"admin."	"married"	"primary"	"no"	0	"yes"	"no"	"unknown"	17	"jun"	77	1	"no"
56	"blue-collar"	"married"	"primary"	"no"	206	"no"	"no"	"unknown"	5	"jun"	315	1	"no"
36	"blue-collar"	"married"	"primary"	"no"	711	"yes"	"no"	"unknown"	23	"may"	154	2	"no"
54	"management"	"single"	"tertiary"	"no"	0	"no"	"no"	"telephone"	5	"jun"	133	4	"no"
29	"technician"	"single"	"tertiary"	"no"	1669	"no"	"no"	"cellular"	3	"feb"	297	1	"yes"
27	"admin."	"single"	"secondary"	"no"	691	"yes"	"no"	"unknown"	3	"jun"	418	2	"no"
36	"entrepreneur"	"married"	"secondary"	"no"	227	"no"	"no"	"cellular"	19	"nov"	294	2	"no"
34	"management"	"married"	"tertiary"	"no"	1518	"yes"	"no"	"cellular"	20	"nov"	128	2	"no"
33	"management"	"married"	"tertiary"	"no"	2098	"no"	"no"	"cellular"	20	"nov"	67	1	"no"
48	"blue-collar"	"married"	"primary"	"no"	556	"yes"	"no"	"telephone"	12	"may"	22	1	"no"
27	"admin."	"single"	"secondary"	"no"	454	"no"	"yes"	"cellular"	15	"jul"	331	2	"no"
42	"technician"	"married"	"secondary"	"no"	1355	"no"	"no"	"cellular"	13	"aug"	113	6	"no"
36	"technician"	"married"	"secondary"	"no"	83	"yes"	"no"	"unknown"	8	"may"	178	1	"no"
57	"retired"	"married"	"secondary"	"no"	919	"yes"	"yes"	"unknown"	19	"may"	408	2	"no"
41	"blue-collar"	"married"	"unknown"	"no"	2113	"yes"	"no"	"telephone"	9	"jul"	20	5	"no"
37	"technician"	"married"	"tertiary"	"no"	16	"yes"	"yes"	"unknown"	7	"may"	153	3	"no"
30	"technician"	"single"	"tertiary"	"no"	178	"yes"	"no"	"unknown"	8	"may"	234	1	"no"
49	"management"	"married"	"tertiary"	"no"	176	"yes"	"yes"	"cellular"	14	"jul"	102	2	"no"
44	"self-employed"	"married"	"secondary"	"no"	335	"no"	"no"	"cellular"	2	"feb"	105	1	"no"
43	"unemployed"	"married"	"secondary"	"no"	3	"no"	"no"	"cellular"	21	"jul"	231	2	"no"
36	"blue-collar"	"married"	"primary"	"no"	130	"yes"	"no"	"unknown"	5	"jun"	96	2	"no"
28	"blue-collar"	"married"	"secondary"	"no"	1134	"no"	"no"	"cellular"	9	"feb"	130	3	"no"
56	"admin."	"married"	"secondary"	"no"	550	"yes"	"no"	"cellular"	12	"may"	398	2	"no"
35	"services"	"married"	"secondary"	"no"	181	"yes"	"no"	"cellular"	31	"jul"	5	3	"no"
44	"management"	"single"	"primary"	"no"	4	"no"	"no"	"cellular"	29	"jul"	163	3	"no"
56	"management"	"married"	"tertiary"	"no"	318	"no"	"yes"	"telephone"	9	"jul"	246	3	"no"
25	"blue-collar"	"single"	"unknown"	"no"	373	"yes"	"no"	"unknown"	27	"jun"	634	2	"no"
56	"retired"	"married"	"tertiary"	"no"	142	"no"	"yes"	"cellular"	14	"jul"	329	5	"no"
53	"technician"	"divorced"	"secondary"	"no"	751	"yes"	"no"	"unknown"	16	"may"	343	4	"no"
33	"services"	"single"	"secondary"	"no"	0	"yes"	"no"	"cellular"	28	"jul"	174	2	"no"
40	"admin."	"married"	"secondary"	"no"	2574	"yes"	"no"	"cellular"	20	"nov"	517	1	"no"
29	"self-employed"	"single"	"secondary"	"no"	0	"no"	"no"	"cellular"	28	"jan"	132	2	"no"
52	"management"	"married"	"tertiary"	"no"	1147	"no"	"no"	"unknown"	18	"jun"	43	1	"no"
37	"management"	"single"	"tertiary"	"no"	9	"no"	"no"	"cellular"	26	"aug"	484	2	"no"
59	"retired"	"married"	"primary"	"no"	0	"no"	"no"	"cellular"	19	"aug"	288	2	"no"
49	"blue-collar"	"married"	"primary"	"no"	0	"yes"	"yes"	"telephone"	23	"jul"	97	6	"no"
40	"unemployed"	"married"	"tertiary"	"no"	2430	"no"	"no"	"cellular"	24	"aug"	87	2	"no"
56	"retired"	"single"	"tertiary"	"no"	352	"no"	"no"	"cellular"	19	"nov"	198	1	"no"
30	"management"	"married"	"tertiary"	"no"	2694	"no"	"no"	"cellular"	3	"jun"	192	1	"no"
33	"services"	"single"	"secondary"	"no"	0	"yes"	"no"	"unknown"	20	"may"	134	3	"no"
28	"unemployed"	"single"	"tertiary"	"no"	0	"yes"	"no"	"unknown"	5	"may"	125	2	"no"
52	"services"	"married"	"primary"	"no"	911	"no"	"no"	"unknown"	20	"jun"	29	2	"no"
36	"self-employed"	"single"	"secondary"	"no"	74	"yes"	"yes"	"cellular"	12	"may"	198	2	"no"
56	"technician"	"divorced"	"secondary"	"no"	5	"no"	"no"	"cellular"	19	"aug"	98	1	"no"
28	"blue-collar"	"single"	"secondary"	"no"	371	"yes"	"no"	"cellular"	23	"jul"	159	2	"no"
26	"student"	"single"	"secondary"	"no"	268	"yes"	"no"	"unknown"	20	"may"	77	2	"no"
