"age"	"workclass"	"fntwgt"	"education"	"educationNum"	"maritalStatus"	"occupation"	"relationship"	"race"	"sex"	"capitalGain"	"capitalLoss"	"hoursPerWeek"	"nativeCountry"	"salary"	"salres"
46	"Self-emp-inc"	198660	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	99999	0	72	"United-States"	">50K"	1
51	"Private"	115851	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
18	"Private"	230875	"11th"	7	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
24	"Private"	155150	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
40	"Private"	187376	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	60	"United-States"	">50K"	1
38	"Private"	278924	"Some-college"	10	"Divorced"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	44	"United-States"	"<=50K"	0
30	"Private"	232356	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
23	"Private"	291407	"Some-college"	10	"Never-married"	"Sales"	"Own-child"	"Black"	"Male"	0	0	25	"United-States"	"<=50K"	0
19	"Private"	172368	"11th"	7	"Never-married"	"Transport-moving"	"Own-child"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
19	"Self-emp-not-inc"	305834	"Some-college"	10	"Never-married"	"Craft-repair"	"Own-child"	"White"	"Female"	0	0	25	"United-States"	"<=50K"	0
60	"Private"	225014	"HS-grad"	9	"Divorced"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
29	"Private"	167737	"HS-grad"	9	"Never-married"	"Transport-moving"	"Other-relative"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
29	"Private"	161155	"Assoc-acdm"	12	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
30	"Private"	115040	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
58	"Private"	104613	"Assoc-acdm"	12	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
22	"Private"	228452	"10th"	6	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	30	"United-States"	"<=50K"	0
25	"Private"	292058	"HS-grad"	9	"Never-married"	"Other-service"	"Other-relative"	"White"	"Male"	0	0	30	"United-States"	"<=50K"	0
52	"Local-gov"	153312	"Assoc-acdm"	12	"Married-civ-spouse"	"Protective-serv"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
43	"Private"	240504	"HS-grad"	9	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
51	"Private"	201127	"HS-grad"	9	"Divorced"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
75	"Self-emp-not-inc"	192813	"Masters"	14	"Widowed"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
57	"Private"	279636	"Assoc-voc"	11	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
50	"Local-gov"	169182	"HS-grad"	9	"Divorced"	"Other-service"	"Unmarried"	"White"	"Female"	0	0	49	"Dominican-Republic"	"<=50K"	0
64	"Local-gov"	113324	"HS-grad"	9	"Widowed"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
61	"Private"	243283	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
30	"Private"	175931	"Some-college"	10	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	0	0	44	"United-States"	"<=50K"	0
24	"Private"	235071	"11th"	7	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
34	"Private"	245487	"7th-8th"	4	"Married-civ-spouse"	"Transport-moving"	"Husband"	"Amer-Indian-Eskimo"	"Male"	0	0	45	"Mexico"	"<=50K"	0
57	"Local-gov"	189824	"Some-college"	10	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"Black"	"Male"	7298	0	40	"United-States"	">50K"	1
39	"Private"	192251	"10th"	6	"Divorced"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	60	"United-States"	"<=50K"	0
31	"Private"	162160	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	47	"United-States"	"<=50K"	0
45	"Private"	125489	"Masters"	14	"Divorced"	"Prof-specialty"	"Unmarried"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
53	"Private"	113995	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	45	"United-States"	">50K"	1
49	"Self-emp-inc"	119565	"Masters"	14	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
68	"Private"	211287	"Masters"	14	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	2392	40	"United-States"	">50K"	1
36	"Private"	187847	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	7688	0	40	"United-States"	">50K"	1
37	"Private"	233571	"Assoc-voc"	11	"Married-civ-spouse"	"Tech-support"	"Wife"	"White"	"Female"	0	0	37	"United-States"	">50K"	1
40	"Local-gov"	293809	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
36	"Private"	95336	"HS-grad"	9	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	0	0	45	"United-States"	">50K"	1
20	"Private"	168165	"Some-college"	10	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	0	0	30	"United-States"	"<=50K"	0
50	"Private"	222020	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
51	"Federal-gov"	223206	"Doctorate"	16	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"Asian-Pac-Islander"	"Male"	15024	0	40	"Vietnam"	">50K"	1
66	"State-gov"	162945	"Prof-school"	15	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"Black"	"Male"	20051	0	55	"United-States"	">50K"	1
50	"Private"	144361	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
63	"Federal-gov"	217994	"Some-college"	10	"Divorced"	"Exec-managerial"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
44	"Private"	171722	"HS-grad"	9	"Separated"	"Other-service"	"Unmarried"	"White"	"Female"	0	0	39	"United-States"	"<=50K"	0
29	"Private"	162002	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	0	0	35	"United-States"	"<=50K"	0
48	"Federal-gov"	167749	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"White"	"Female"	0	0	40	"United-States"	">50K"	1
64	"Local-gov"	190660	"HS-grad"	9	"Divorced"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
56	"Self-emp-not-inc"	175964	"Some-college"	10	"Divorced"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
42	"Local-gov"	255675	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
31	"Private"	118161	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
39	"Private"	280570	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	3103	0	50	"United-States"	">50K"	1
29	"Private"	136985	"Assoc-acdm"	12	"Never-married"	"Tech-support"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
35	"Private"	93034	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Not-in-family"	"Asian-Pac-Islander"	"Male"	0	0	40	"Cambodia"	"<=50K"	0
38	"Private"	80771	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	0	0	40	"United-States"	">50K"	1
18	"Private"	716066	"10th"	6	"Never-married"	"Machine-op-inspct"	"Own-child"	"White"	"Male"	0	0	30	"United-States"	"<=50K"	0
44	"Private"	133853	"Some-college"	10	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
47	"Private"	362654	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
39	"Federal-gov"	110622	"Bachelors"	13	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"Asian-Pac-Islander"	"Female"	0	0	40	"Philippines"	"<=50K"	0
32	"Private"	164197	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	60	"United-States"	">50K"	1
50	"Federal-gov"	111700	"Masters"	14	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
30	"State-gov"	23037	"Some-college"	10	"Never-married"	"Other-service"	"Own-child"	"Amer-Indian-Eskimo"	"Male"	0	0	84	"United-States"	"<=50K"	0
51	"Private"	334679	"Assoc-voc"	11	"Widowed"	"Prof-specialty"	"Unmarried"	"Asian-Pac-Islander"	"Female"	0	0	40	"United-States"	"<=50K"	0
36	"Private"	233571	"Some-college"	10	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	0	0	4	"United-States"	"<=50K"	0
32	"Private"	42617	"Some-college"	10	"Divorced"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	30	"United-States"	"<=50K"	0
31	"Private"	244147	"HS-grad"	9	"Divorced"	"Craft-repair"	"Unmarried"	"White"	"Male"	0	0	55	"United-States"	"<=50K"	0
21	"Private"	315303	"Some-college"	10	"Never-married"	"Other-service"	"Own-child"	"Black"	"Male"	0	0	20	"United-States"	"<=50K"	0
32	"Private"	398019	"7th-8th"	4	"Never-married"	"Priv-house-serv"	"Not-in-family"	"White"	"Female"	0	0	15	"Mexico"	"<=50K"	0
25	"Private"	104662	"HS-grad"	9	"Never-married"	"Other-service"	"Unmarried"	"White"	"Female"	0	0	22	"United-States"	"<=50K"	0
40	"Private"	244172	"HS-grad"	9	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
35	"Private"	241126	"Masters"	14	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
37	"Private"	102953	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
40	"Private"	29841	"Bachelors"	13	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
56	"Private"	244605	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
53	"Private"	225768	"Assoc-voc"	11	"Married-civ-spouse"	"Craft-repair"	"Husband"	"Black"	"Male"	0	0	40	"United-States"	">50K"	1
23	"Private"	231160	"Some-college"	10	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	0	0	25	"United-States"	"<=50K"	0
32	"Private"	86723	"HS-grad"	9	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	52	"United-States"	"<=50K"	0
22	"Private"	59924	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
34	"Private"	511361	"Some-college"	10	"Never-married"	"Other-service"	"Own-child"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
63	"Private"	43313	"10th"	6	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
46	"Local-gov"	216414	"Some-college"	10	"Married-civ-spouse"	"Protective-serv"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
51	"Self-emp-not-inc"	205100	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Wife"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
23	"Local-gov"	280164	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"Black"	"Male"	0	0	32	"United-States"	"<=50K"	0
24	"Private"	199444	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Own-child"	"White"	"Female"	0	0	15	"United-States"	"<=50K"	0
36	"Private"	250807	"11th"	7	"Never-married"	"Craft-repair"	"Not-in-family"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
51	"Self-emp-inc"	230095	"Assoc-voc"	11	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
24	"Private"	200819	"12th"	8	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
53	"Local-gov"	321770	"HS-grad"	9	"Married-spouse-absent"	"Transport-moving"	"Other-relative"	"White"	"Female"	0	0	35	"United-States"	"<=50K"	0
63	"Self-emp-not-inc"	29859	"7th-8th"	4	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	7688	0	60	"United-States"	">50K"	1
38	"Private"	193026	"Some-college"	10	"Divorced"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	40	"Iran"	"<=50K"	0
20	"Private"	366929	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	0	0	35	"United-States"	"<=50K"	0
56	"Private"	65325	"Bachelors"	13	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
33	"Self-emp-not-inc"	38223	"HS-grad"	9	"Never-married"	"Farming-fishing"	"Own-child"	"White"	"Male"	0	0	70	"United-States"	"<=50K"	0
37	"Federal-gov"	90881	"Some-college"	10	"Separated"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	8614	0	55	"United-States"	">50K"	1
40	"Self-emp-not-inc"	171615	"Some-college"	10	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	35	"United-States"	">50K"	1
56	"Private"	99359	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Unmarried"	"White"	"Female"	0	1617	40	"United-States"	"<=50K"	0
28	"Self-emp-not-inc"	119793	"HS-grad"	9	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
22	"Private"	271274	"11th"	7	"Never-married"	"Sales"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
55	"Private"	98746	"Some-college"	10	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	0	0	50	"Canada"	">50K"	1
43	"Local-gov"	216116	"Masters"	14	"Separated"	"Prof-specialty"	"Unmarried"	"Black"	"Female"	0	0	37	"United-States"	"<=50K"	0
54	"Local-gov"	279881	"Assoc-voc"	11	"Married-civ-spouse"	"Transport-moving"	"Husband"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
42	"Private"	251795	"Some-college"	10	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	0	0	50	"United-States"	">50K"	1
26	"Private"	156805	"Some-college"	10	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
75	"Self-emp-not-inc"	30599	"Masters"	14	"Married-spouse-absent"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
26	"Private"	172063	"Some-college"	10	"Never-married"	"Sales"	"Own-child"	"White"	"Female"	0	0	24	"United-States"	"<=50K"	0
36	"Private"	33394	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	1887	35	"United-States"	">50K"	1
35	"Private"	48779	"HS-grad"	9	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	0	0	35	"United-States"	"<=50K"	0
41	"Federal-gov"	197069	"Some-college"	10	"Married-spouse-absent"	"Adm-clerical"	"Not-in-family"	"Black"	"Male"	4650	0	40	"United-States"	"<=50K"	0
26	"State-gov"	158963	"Masters"	14	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
19	"Private"	83930	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	0	0	20	"United-States"	"<=50K"	0
45	"Private"	201865	"Doctorate"	16	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	45	"United-States"	">50K"	1
50	"Private"	230951	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
35	"Private"	117166	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
28	"Private"	268726	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	46	"United-States"	"<=50K"	0
38	"Private"	125933	"Bachelors"	13	"Separated"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	27828	0	45	"United-States"	">50K"	1
22	"Private"	254547	"Some-college"	10	"Never-married"	"Adm-clerical"	"Other-relative"	"Black"	"Female"	0	0	30	"Jamaica"	"<=50K"	0
46	"State-gov"	298786	"Some-college"	10	"Never-married"	"Other-service"	"Own-child"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
31	"Private"	379798	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
66	"Self-emp-inc"	115880	"Some-college"	10	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
58	"Self-emp-inc"	78634	"11th"	7	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
27	"Private"	269444	"HS-grad"	9	"Divorced"	"Handlers-cleaners"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
23	"Private"	35448	"Some-college"	10	"Never-married"	"Other-service"	"Unmarried"	"White"	"Female"	0	0	25	"United-States"	"<=50K"	0
29	"Private"	130438	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
36	"Private"	241998	"Bachelors"	13	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
25	"Private"	339324	"Bachelors"	13	"Never-married"	"Tech-support"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
54	"Private"	279129	"Some-college"	10	"Never-married"	"Tech-support"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
47	"Local-gov"	56482	"Some-college"	10	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"Black"	"Male"	7688	0	50	"United-States"	">50K"	1
30	"Private"	251120	"7th-8th"	4	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	38	"United-States"	"<=50K"	0
18	"Private"	57108	"11th"	7	"Never-married"	"Sales"	"Own-child"	"White"	"Male"	0	0	16	"United-States"	"<=50K"	0
21	"Private"	212619	"Assoc-voc"	11	"Never-married"	"Machine-op-inspct"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
38	"Private"	229015	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
26	"Private"	357933	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	0	0	15	"United-States"	"<=50K"	0
39	"Private"	96452	"Masters"	14	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	55	"United-States"	">50K"	1
22	"Private"	130724	"Some-college"	10	"Never-married"	"Sales"	"Own-child"	"Black"	"Male"	0	0	25	"United-States"	"<=50K"	0
64	"Local-gov"	266080	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	35	"United-States"	"<=50K"	0
22	"Private"	183257	"Some-college"	10	"Never-married"	"Sales"	"Own-child"	"Black"	"Female"	0	0	20	"United-States"	"<=50K"	0
52	"Private"	168553	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	1977	40	"United-States"	">50K"	1
36	"Private"	34744	"Assoc-acdm"	12	"Divorced"	"Other-service"	"Unmarried"	"White"	"Female"	0	0	37	"United-States"	"<=50K"	0
51	"Self-emp-not-inc"	171924	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
40	"Private"	179508	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	55	"United-States"	"<=50K"	0
39	"Private"	35890	"Assoc-acdm"	12	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
21	"Private"	63665	"Some-college"	10	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	0	0	15	"United-States"	"<=50K"	0
45	"Private"	51664	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
60	"Private"	349898	"HS-grad"	9	"Widowed"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	44	"United-States"	"<=50K"	0
56	"Private"	135458	"HS-grad"	9	"Divorced"	"Tech-support"	"Not-in-family"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
51	"Federal-gov"	124076	"Bachelors"	13	"Widowed"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
53	"Federal-gov"	177647	"HS-grad"	9	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	0	0	40	"France"	">50K"	1
56	"Private"	179641	"HS-grad"	9	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	45	"United-States"	"<=50K"	0
58	"Local-gov"	147428	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
45	"Private"	220641	"Some-college"	10	"Divorced"	"Exec-managerial"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
30	"Private"	130021	"7th-8th"	4	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	2829	0	40	"United-States"	"<=50K"	0
20	"Private"	216889	"Some-college"	10	"Never-married"	"Protective-serv"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
22	"Private"	298489	"Some-college"	10	"Never-married"	"Craft-repair"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
42	"Private"	70055	"11th"	7	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
52	"Local-gov"	175339	"Bachelors"	13	"Married-civ-spouse"	"Protective-serv"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
44	"Federal-gov"	306440	"HS-grad"	9	"Divorced"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
30	"Private"	373914	"11th"	7	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
48	"Private"	377140	"5th-6th"	3	"Never-married"	"Priv-house-serv"	"Unmarried"	"White"	"Female"	0	0	35	"Nicaragua"	"<=50K"	0
40	"Private"	276096	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
43	"Private"	413297	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
17	"Private"	208463	"HS-grad"	9	"Never-married"	"Sales"	"Own-child"	"White"	"Female"	0	0	20	"United-States"	"<=50K"	0
20	"Private"	282579	"Some-college"	10	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
61	"Federal-gov"	60641	"Some-college"	10	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"White"	"Female"	0	0	30	"United-States"	"<=50K"	0
52	"Private"	245275	"10th"	6	"Married-civ-spouse"	"Other-service"	"Wife"	"White"	"Female"	0	0	35	"United-States"	"<=50K"	0
32	"Private"	127895	"Some-college"	10	"Never-married"	"Exec-managerial"	"Unmarried"	"Black"	"Female"	0	0	35	"United-States"	"<=50K"	0
24	"Private"	119704	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
20	"Private"	286734	"Some-college"	10	"Never-married"	"Adm-clerical"	"Not-in-family"	"Other"	"Female"	0	0	35	"United-States"	"<=50K"	0
52	"Private"	284129	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
25	"Private"	106889	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"White"	"Female"	0	0	30	"United-States"	"<=50K"	0
37	"Private"	333305	"Doctorate"	16	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	0	0	35	"United-States"	"<=50K"	0
60	"Self-emp-not-inc"	127805	"7th-8th"	4	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
28	"Private"	269786	"HS-grad"	9	"Never-married"	"Transport-moving"	"Unmarried"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
49	"Private"	123681	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	43	"United-States"	">50K"	1
31	"Private"	101697	"Assoc-voc"	11	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
56	"Private"	301835	"5th-6th"	3	"Separated"	"Machine-op-inspct"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
27	"Local-gov"	298510	"HS-grad"	9	"Divorced"	"Protective-serv"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
42	"Federal-gov"	65950	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Unmarried"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
42	"Private"	310632	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"Black"	"Male"	0	0	40	"United-States"	">50K"	1
20	"Private"	130840	"HS-grad"	9	"Never-married"	"Craft-repair"	"Own-child"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
35	"Federal-gov"	287031	"Masters"	14	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	8614	0	40	"United-States"	">50K"	1
