"age"	"job"	"marital"	"education"	"default"	"balance"	"housing"	"loan"	"contact"	"day"	"month"	"duration"	"campaign"	"pdays"	"previous"	"poutcome"	"y"
29	"student"	"single"	"tertiary"	"no"	185	"yes"	"no"	"unknown"	7	"may"	141	3	-1	0	"unknown"	"no"
32	"blue-collar"	"divorced"	"secondary"	"no"	-299	"yes"	"no"	"cellular"	8	"jul"	192	2	-1	0	"unknown"	"no"
37	"blue-collar"	"married"	"primary"	"no"	1160	"yes"	"no"	"unknown"	9	"may"	255	2	-1	0	"unknown"	"no"
42	"blue-collar"	"divorced"	"secondary"	"no"	1261	"yes"	"yes"	"cellular"	10	"jul"	272	1	-1	0	"unknown"	"no"
46	"blue-collar"	"single"	"primary"	"no"	355	"yes"	"no"	"unknown"	13	"may"	320	1	-1	0	"unknown"	"no"
43	"housemaid"	"married"	"primary"	"no"	410	"yes"	"yes"	"cellular"	30	"jul"	50	2	-1	0	"unknown"	"no"
35	"blue-collar"	"married"	"secondary"	"no"	67	"no"	"no"	"unknown"	20	"may"	60	6	-1	0	"unknown"	"no"
31	"technician"	"single"	"secondary"	"no"	826	"yes"	"no"	"cellular"	12	"aug"	246	2	-1	0	"unknown"	"no"
36	"management"	"married"	"tertiary"	"no"	-861	"yes"	"yes"	"cellular"	28	"jul"	53	2	-1	0	"unknown"	"no"
36	"management"	"married"	"tertiary"	"no"	699	"no"	"no"	"cellular"	23	"jul"	125	1	-1	0	"unknown"	"no"
44	"blue-collar"	"married"	"secondary"	"no"	406	"yes"	"no"	"unknown"	4	"jun"	222	1	-1	0	"unknown"	"no"
47	"admin."	"married"	"secondary"	"no"	0	"no"	"no"	"unknown"	3	"jun"	110	2	-1	0	"unknown"	"no"
42	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	6	"aug"	81	3	-1	0	"unknown"	"no"
50	"management"	"single"	"tertiary"	"no"	297	"yes"	"no"	"unknown"	5	"may"	119	1	-1	0	"unknown"	"no"
27	"services"	"married"	"secondary"	"no"	379	"no"	"yes"	"cellular"	7	"jul"	269	2	-1	0	"unknown"	"no"
34	"management"	"single"	"primary"	"no"	212	"no"	"no"	"unknown"	27	"may"	88	1	-1	0	"unknown"	"no"
36	"blue-collar"	"married"	"secondary"	"no"	134	"no"	"no"	"unknown"	12	"may"	98	2	-1	0	"unknown"	"no"
34	"admin."	"single"	"secondary"	"no"	407	"no"	"no"	"cellular"	29	"jan"	407	1	-1	0	"unknown"	"no"
32	"admin."	"single"	"secondary"	"no"	89	"yes"	"yes"	"unknown"	8	"may"	308	3	-1	0	"unknown"	"no"
36	"technician"	"married"	"secondary"	"no"	659	"yes"	"no"	"cellular"	29	"jan"	224	2	-1	0	"unknown"	"no"
58	"housemaid"	"married"	"primary"	"no"	2387	"no"	"no"	"unknown"	18	"jun"	55	2	-1	0	"unknown"	"no"
27	"admin."	"single"	"tertiary"	"no"	138	"no"	"no"	"cellular"	15	"jun"	89	2	-1	0	"unknown"	"yes"
45	"management"	"married"	"tertiary"	"no"	-114	"yes"	"no"	"cellular"	20	"apr"	257	1	-1	0	"unknown"	"no"
38	"admin."	"married"	"secondary"	"no"	338	"no"	"yes"	"cellular"	8	"jul"	191	1	-1	0	"unknown"	"no"
28	"admin."	"single"	"secondary"	"no"	697	"yes"	"no"	"cellular"	7	"may"	404	2	-1	0	"unknown"	"no"
45	"services"	"married"	"secondary"	"no"	-839	"yes"	"no"	"unknown"	28	"may"	68	1	-1	0	"unknown"	"no"
29	"services"	"single"	"secondary"	"yes"	-308	"no"	"no"	"cellular"	18	"jul"	113	1	-1	0	"unknown"	"no"
34	"services"	"married"	"secondary"	"no"	-508	"yes"	"no"	"unknown"	20	"may"	309	2	-1	0	"unknown"	"no"
50	"services"	"married"	"secondary"	"no"	545	"no"	"no"	"cellular"	2	"feb"	72	1	-1	0	"unknown"	"no"
26	"blue-collar"	"single"	"secondary"	"no"	96	"yes"	"no"	"unknown"	12	"may"	181	2	-1	0	"unknown"	"no"
38	"management"	"single"	"tertiary"	"no"	1373	"no"	"no"	"cellular"	22	"oct"	119	4	-1	0	"unknown"	"no"
39	"entrepreneur"	"married"	"tertiary"	"no"	350	"yes"	"no"	"cellular"	24	"jul"	230	2	-1	0	"unknown"	"no"
37	"management"	"single"	"secondary"	"no"	24	"yes"	"yes"	"cellular"	11	"aug"	232	4	-1	0	"unknown"	"no"
55	"management"	"married"	"tertiary"	"no"	926	"yes"	"no"	"cellular"	17	"nov"	309	1	-1	0	"unknown"	"no"
32	"blue-collar"	"married"	"secondary"	"no"	99	"yes"	"no"	"cellular"	15	"may"	166	2	-1	0	"unknown"	"no"
48	"blue-collar"	"married"	"secondary"	"no"	205	"no"	"no"	"cellular"	7	"aug"	239	2	-1	0	"unknown"	"no"
27	"admin."	"single"	"secondary"	"no"	464	"no"	"no"	"cellular"	10	"mar"	103	1	-1	0	"unknown"	"no"
41	"blue-collar"	"single"	"primary"	"no"	22	"yes"	"no"	"unknown"	14	"may"	152	1	-1	0	"unknown"	"no"
42	"admin."	"married"	"secondary"	"no"	0	"yes"	"yes"	"cellular"	20	"apr"	58	4	-1	0	"unknown"	"no"
24	"technician"	"single"	"secondary"	"no"	246	"yes"	"yes"	"cellular"	15	"may"	224	1	-1	0	"unknown"	"no"
37	"blue-collar"	"married"	"secondary"	"no"	166	"yes"	"no"	"unknown"	13	"may"	135	3	-1	0	"unknown"	"no"
31	"self-employed"	"married"	"tertiary"	"no"	1194	"yes"	"no"	"cellular"	15	"may"	50	1	-1	0	"unknown"	"no"
54	"management"	"married"	"tertiary"	"no"	2819	"no"	"no"	"cellular"	7	"aug"	123	3	-1	0	"unknown"	"no"
35	"management"	"divorced"	"tertiary"	"no"	160	"yes"	"no"	"unknown"	4	"jun"	141	6	-1	0	"unknown"	"no"
50	"retired"	"married"	"primary"	"no"	420	"no"	"no"	"unknown"	5	"jun"	107	1	-1	0	"unknown"	"no"
51	"admin."	"married"	"secondary"	"no"	50	"no"	"no"	"cellular"	26	"aug"	178	2	-1	0	"unknown"	"no"
31	"blue-collar"	"single"	"secondary"	"no"	823	"no"	"no"	"unknown"	26	"may"	174	3	-1	0	"unknown"	"no"
39	"services"	"married"	"secondary"	"no"	1442	"no"	"no"	"cellular"	22	"apr"	70	3	-1	0	"unknown"	"no"
20	"student"	"single"	"unknown"	"no"	479	"no"	"no"	"cellular"	11	"sep"	158	2	-1	0	"unknown"	"no"
27	"admin."	"single"	"secondary"	"no"	691	"yes"	"no"	"unknown"	3	"jun"	418	2	-1	0	"unknown"	"no"
36	"blue-collar"	"married"	"secondary"	"no"	71	"yes"	"no"	"unknown"	30	"may"	510	5	-1	0	"unknown"	"no"
32	"blue-collar"	"single"	"secondary"	"no"	1029	"no"	"no"	"cellular"	5	"jul"	175	4	-1	0	"unknown"	"no"
49	"management"	"married"	"tertiary"	"no"	519	"yes"	"no"	"cellular"	8	"apr"	98	1	-1	0	"unknown"	"no"
45	"admin."	"married"	"secondary"	"no"	335	"no"	"no"	"cellular"	9	"jul"	89	3	-1	0	"unknown"	"no"
43	"services"	"married"	"secondary"	"no"	778	"no"	"no"	"cellular"	14	"jul"	619	2	-1	0	"unknown"	"no"
31	"management"	"single"	"tertiary"	"no"	3142	"yes"	"no"	"cellular"	18	"jul"	164	1	-1	0	"unknown"	"no"
53	"services"	"divorced"	"primary"	"no"	-291	"yes"	"yes"	"unknown"	7	"may"	591	1	-1	0	"unknown"	"yes"
56	"blue-collar"	"married"	"primary"	"no"	175	"no"	"yes"	"cellular"	8	"jul"	188	1	-1	0	"unknown"	"no"
46	"management"	"married"	"tertiary"	"no"	699	"no"	"no"	"cellular"	2	"feb"	241	1	-1	0	"unknown"	"no"
27	"services"	"married"	"secondary"	"no"	15	"yes"	"no"	"unknown"	16	"may"	167	1	-1	0	"unknown"	"no"
26	"entrepreneur"	"married"	"secondary"	"no"	-306	"no"	"yes"	"cellular"	8	"jul"	342	1	-1	0	"unknown"	"no"
38	"technician"	"married"	"secondary"	"no"	201	"yes"	"no"	"cellular"	2	"feb"	43	1	-1	0	"unknown"	"no"
38	"technician"	"married"	"secondary"	"no"	0	"yes"	"no"	"unknown"	20	"jun"	111	1	-1	0	"unknown"	"no"
37	"entrepreneur"	"married"	"tertiary"	"no"	555	"no"	"no"	"cellular"	7	"jul"	104	2	-1	0	"unknown"	"no"
39	"blue-collar"	"married"	"secondary"	"no"	1309	"no"	"yes"	"telephone"	10	"jul"	37	1	-1	0	"unknown"	"no"
34	"technician"	"married"	"secondary"	"no"	178	"yes"	"no"	"cellular"	13	"may"	253	1	-1	0	"unknown"	"no"
57	"retired"	"married"	"primary"	"no"	0	"yes"	"no"	"cellular"	6	"aug"	83	2	-1	0	"unknown"	"no"
50	"services"	"married"	"secondary"	"no"	128	"no"	"no"	"cellular"	19	"aug"	173	1	-1	0	"unknown"	"no"
37	"self-employed"	"married"	"tertiary"	"no"	144	"yes"	"no"	"unknown"	5	"jun"	247	2	-1	0	"unknown"	"no"
50	"blue-collar"	"divorced"	"secondary"	"no"	571	"yes"	"no"	"unknown"	2	"jun"	88	4	-1	0	"unknown"	"no"
30	"blue-collar"	"single"	"secondary"	"no"	0	"yes"	"no"	"unknown"	5	"may"	5	2	-1	0	"unknown"	"no"
29	"self-employed"	"single"	"secondary"	"no"	970	"yes"	"no"	"cellular"	13	"may"	240	1	-1	0	"unknown"	"no"
25	"technician"	"single"	"secondary"	"no"	276	"yes"	"no"	"unknown"	12	"may"	268	4	-1	0	"unknown"	"no"
39	"management"	"married"	"tertiary"	"no"	710	"yes"	"no"	"cellular"	11	"jul"	211	2	-1	0	"unknown"	"no"
30	"services"	"married"	"secondary"	"no"	1399	"no"	"no"	"cellular"	28	"jul"	168	6	-1	0	"unknown"	"no"
59	"admin."	"divorced"	"secondary"	"no"	636	"no"	"no"	"cellular"	12	"aug"	91	4	-1	0	"unknown"	"no"
47	"blue-collar"	"married"	"primary"	"no"	521	"yes"	"no"	"unknown"	13	"may"	262	1	-1	0	"unknown"	"no"
27	"services"	"single"	"secondary"	"no"	0	"no"	"no"	"cellular"	1	"jun"	181	1	-1	0	"unknown"	"no"
37	"technician"	"married"	"secondary"	"no"	0	"yes"	"no"	"unknown"	23	"may"	412	6	-1	0	"unknown"	"no"
48	"blue-collar"	"married"	"primary"	"no"	-254	"no"	"yes"	"cellular"	29	"aug"	134	4	-1	0	"unknown"	"no"
45	"admin."	"divorced"	"secondary"	"no"	1293	"yes"	"yes"	"telephone"	20	"oct"	164	1	-1	0	"unknown"	"no"
28	"services"	"single"	"secondary"	"no"	290	"yes"	"no"	"cellular"	18	"may"	128	1	-1	0	"unknown"	"no"
35	"technician"	"divorced"	"secondary"	"no"	48	"yes"	"no"	"cellular"	17	"apr"	73	1	-1	0	"unknown"	"no"
43	"technician"	"divorced"	"secondary"	"no"	1648	"no"	"no"	"cellular"	17	"nov"	80	1	-1	0	"unknown"	"no"
44	"self-employed"	"divorced"	"secondary"	"no"	8	"no"	"no"	"cellular"	26	"jul"	423	4	-1	0	"unknown"	"yes"
28	"management"	"single"	"tertiary"	"no"	3053	"no"	"no"	"telephone"	18	"jan"	165	4	-1	0	"unknown"	"no"
45	"blue-collar"	"married"	"secondary"	"no"	159	"yes"	"yes"	"unknown"	30	"may"	251	2	-1	0	"unknown"	"no"
44	"technician"	"married"	"tertiary"	"no"	851	"yes"	"no"	"cellular"	11	"jul"	47	2	-1	0	"unknown"	"no"
52	"entrepreneur"	"married"	"secondary"	"no"	113	"yes"	"yes"	"unknown"	5	"may"	127	1	-1	0	"unknown"	"no"
35	"self-employed"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	12	"aug"	64	2	-1	0	"unknown"	"no"
59	"retired"	"married"	"unknown"	"no"	1116	"no"	"no"	"cellular"	30	"apr"	353	1	-1	0	"unknown"	"no"
59	"admin."	"married"	"secondary"	"no"	231	"no"	"yes"	"cellular"	17	"nov"	59	1	-1	0	"unknown"	"no"
59	"retired"	"divorced"	"secondary"	"no"	21	"yes"	"no"	"telephone"	19	"nov"	121	2	-1	0	"unknown"	"no"
43	"blue-collar"	"married"	"secondary"	"no"	620	"yes"	"no"	"cellular"	13	"may"	46	4	-1	0	"unknown"	"no"
56	"blue-collar"	"married"	"secondary"	"no"	121	"no"	"no"	"cellular"	5	"feb"	151	1	-1	0	"unknown"	"no"
51	"technician"	"married"	"secondary"	"no"	113	"no"	"no"	"cellular"	19	"nov"	193	1	-1	0	"unknown"	"no"
33	"services"	"married"	"secondary"	"no"	403	"yes"	"no"	"unknown"	20	"may"	274	2	-1	0	"unknown"	"no"
27	"entrepreneur"	"married"	"tertiary"	"no"	59	"no"	"no"	"cellular"	28	"jul"	306	6	-1	0	"unknown"	"no"
46	"services"	"married"	"unknown"	"no"	72	"yes"	"no"	"cellular"	15	"may"	165	3	-1	0	"unknown"	"no"
43	"entrepreneur"	"married"	"tertiary"	"no"	1	"yes"	"yes"	"cellular"	15	"jul"	61	2	-1	0	"unknown"	"no"
29	"management"	"single"	"tertiary"	"no"	54	"yes"	"yes"	"unknown"	26	"may"	257	3	-1	0	"unknown"	"no"
27	"unemployed"	"single"	"secondary"	"no"	0	"yes"	"no"	"cellular"	21	"jul"	53	6	-1	0	"unknown"	"no"
57	"blue-collar"	"married"	"primary"	"no"	0	"no"	"no"	"unknown"	9	"jun"	73	2	-1	0	"unknown"	"no"
34	"management"	"single"	"tertiary"	"no"	13	"yes"	"no"	"unknown"	27	"may"	222	2	-1	0	"unknown"	"no"
47	"unknown"	"divorced"	"primary"	"no"	0	"no"	"no"	"cellular"	7	"jul"	240	1	-1	0	"unknown"	"no"
52	"blue-collar"	"divorced"	"secondary"	"no"	1912	"yes"	"yes"	"cellular"	28	"jul"	123	2	-1	0	"unknown"	"no"
24	"admin."	"married"	"secondary"	"no"	-94	"yes"	"no"	"cellular"	15	"may"	217	1	-1	0	"unknown"	"no"
42	"management"	"single"	"tertiary"	"no"	759	"no"	"yes"	"cellular"	28	"aug"	105	6	-1	0	"unknown"	"no"
43	"technician"	"divorced"	"secondary"	"no"	167	"no"	"no"	"cellular"	4	"aug"	211	3	-1	0	"unknown"	"no"
56	"self-employed"	"married"	"unknown"	"no"	7	"no"	"no"	"unknown"	6	"may"	305	2	-1	0	"unknown"	"no"
47	"unemployed"	"married"	"tertiary"	"no"	1172	"no"	"yes"	"cellular"	19	"nov"	86	1	-1	0	"unknown"	"no"
31	"blue-collar"	"single"	"primary"	"no"	435	"yes"	"no"	"unknown"	7	"may"	159	2	-1	0	"unknown"	"no"
33	"services"	"divorced"	"secondary"	"no"	327	"yes"	"no"	"unknown"	7	"may"	109	1	-1	0	"unknown"	"no"
48	"services"	"married"	"secondary"	"no"	2409	"yes"	"no"	"cellular"	24	"jul"	533	2	-1	0	"unknown"	"no"
33	"admin."	"divorced"	"tertiary"	"no"	891	"no"	"no"	"cellular"	8	"may"	398	2	-1	0	"unknown"	"yes"
47	"management"	"divorced"	"tertiary"	"no"	-478	"yes"	"no"	"unknown"	3	"jun"	27	6	-1	0	"unknown"	"no"
43	"technician"	"married"	"secondary"	"no"	1824	"yes"	"no"	"unknown"	8	"may"	296	1	-1	0	"unknown"	"no"
56	"management"	"divorced"	"tertiary"	"no"	659	"no"	"yes"	"cellular"	2	"jun"	56	1	-1	0	"unknown"	"no"
38	"blue-collar"	"married"	"secondary"	"no"	814	"yes"	"no"	"cellular"	4	"feb"	306	1	-1	0	"unknown"	"no"
50	"blue-collar"	"married"	"secondary"	"no"	253	"no"	"no"	"telephone"	28	"jan"	37	1	-1	0	"unknown"	"no"
52	"technician"	"married"	"secondary"	"no"	-38	"no"	"no"	"unknown"	6	"jun"	613	1	-1	0	"unknown"	"no"
35	"technician"	"married"	"tertiary"	"no"	1654	"no"	"no"	"cellular"	7	"aug"	169	2	-1	0	"unknown"	"no"
27	"blue-collar"	"married"	"secondary"	"no"	102	"no"	"yes"	"cellular"	7	"jul"	159	2	-1	0	"unknown"	"no"
38	"services"	"married"	"tertiary"	"no"	563	"yes"	"no"	"cellular"	7	"may"	251	2	-1	0	"unknown"	"no"
33	"technician"	"single"	"secondary"	"no"	105	"yes"	"no"	"unknown"	5	"may"	262	2	-1	0	"unknown"	"no"
29	"management"	"married"	"secondary"	"no"	231	"no"	"no"	"cellular"	30	"apr"	80	1	-1	0	"unknown"	"no"
60	"retired"	"married"	"secondary"	"yes"	0	"no"	"no"	"cellular"	19	"aug"	316	2	-1	0	"unknown"	"no"
39	"admin."	"married"	"secondary"	"no"	2019	"yes"	"no"	"unknown"	20	"may"	166	1	-1	0	"unknown"	"no"
33	"blue-collar"	"married"	"primary"	"no"	-3	"yes"	"no"	"telephone"	17	"apr"	114	2	-1	0	"unknown"	"no"
43	"blue-collar"	"married"	"secondary"	"no"	664	"yes"	"no"	"unknown"	12	"jun"	354	1	-1	0	"unknown"	"no"
35	"services"	"married"	"secondary"	"no"	44	"yes"	"no"	"telephone"	17	"apr"	377	2	-1	0	"unknown"	"no"
57	"admin."	"married"	"secondary"	"no"	2518	"yes"	"no"	"cellular"	11	"jul"	82	2	-1	0	"unknown"	"no"
54	"technician"	"married"	"secondary"	"no"	324	"yes"	"no"	"telephone"	13	"may"	51	1	-1	0	"unknown"	"no"
32	"technician"	"married"	"tertiary"	"no"	463	"yes"	"no"	"unknown"	13	"may"	128	2	-1	0	"unknown"	"no"
33	"technician"	"single"	"tertiary"	"no"	0	"no"	"no"	"cellular"	28	"jan"	233	2	-1	0	"unknown"	"no"
31	"admin."	"married"	"secondary"	"no"	1262	"yes"	"no"	"cellular"	20	"apr"	74	2	-1	0	"unknown"	"no"
51	"technician"	"married"	"tertiary"	"no"	1315	"no"	"no"	"telephone"	5	"jun"	303	2	-1	0	"unknown"	"no"
48	"management"	"divorced"	"tertiary"	"no"	-244	"yes"	"no"	"unknown"	5	"may"	253	1	-1	0	"unknown"	"no"
49	"blue-collar"	"married"	"secondary"	"no"	-42	"no"	"no"	"cellular"	6	"aug"	585	4	-1	0	"unknown"	"no"
41	"technician"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	22	"aug"	209	2	-1	0	"unknown"	"no"
35	"technician"	"married"	"secondary"	"no"	291	"no"	"no"	"unknown"	23	"may"	100	1	-1	0	"unknown"	"no"
35	"management"	"married"	"tertiary"	"no"	1036	"no"	"no"	"cellular"	13	"aug"	356	1	-1	0	"unknown"	"no"
40	"management"	"single"	"tertiary"	"no"	383	"yes"	"no"	"unknown"	6	"jun"	106	5	-1	0	"unknown"	"no"
40	"blue-collar"	"divorced"	"secondary"	"no"	635	"yes"	"no"	"cellular"	13	"may"	122	2	-1	0	"unknown"	"no"
44	"admin."	"divorced"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	7	"jul"	96	3	-1	0	"unknown"	"no"
56	"blue-collar"	"married"	"primary"	"no"	187	"yes"	"no"	"cellular"	23	"jul"	156	2	-1	0	"unknown"	"no"
29	"technician"	"single"	"secondary"	"no"	0	"no"	"no"	"cellular"	28	"jan"	296	1	-1	0	"unknown"	"no"
53	"blue-collar"	"married"	"primary"	"no"	1715	"yes"	"yes"	"unknown"	27	"may"	27	1	-1	0	"unknown"	"no"
59	"retired"	"married"	"secondary"	"no"	0	"no"	"yes"	"unknown"	26	"may"	155	1	-1	0	"unknown"	"no"
22	"student"	"single"	"secondary"	"no"	23	"no"	"no"	"cellular"	27	"oct"	137	1	-1	0	"unknown"	"yes"
29	"management"	"single"	"secondary"	"no"	0	"yes"	"yes"	"unknown"	27	"may"	92	2	-1	0	"unknown"	"no"
32	"management"	"married"	"tertiary"	"no"	2853	"yes"	"yes"	"cellular"	4	"feb"	419	1	-1	0	"unknown"	"no"
33	"management"	"married"	"tertiary"	"no"	1195	"yes"	"no"	"telephone"	13	"may"	355	4	-1	0	"unknown"	"no"
58	"blue-collar"	"divorced"	"primary"	"no"	820	"yes"	"no"	"cellular"	7	"jul"	200	4	-1	0	"unknown"	"no"
49	"blue-collar"	"married"	"primary"	"no"	352	"yes"	"no"	"unknown"	9	"may"	188	2	-1	0	"unknown"	"no"
30	"admin."	"single"	"secondary"	"no"	40	"no"	"no"	"cellular"	22	"apr"	382	2	-1	0	"unknown"	"no"
43	"blue-collar"	"married"	"primary"	"no"	-120	"yes"	"no"	"unknown"	3	"jun"	46	1	-1	0	"unknown"	"no"
33	"management"	"single"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	2	"feb"	116	3	-1	0	"unknown"	"no"
36	"admin."	"divorced"	"secondary"	"no"	0	"no"	"no"	"unknown"	11	"jun"	203	3	-1	0	"unknown"	"no"
53	"housemaid"	"married"	"secondary"	"no"	559	"yes"	"no"	"telephone"	25	"jul"	182	1	-1	0	"unknown"	"no"
51	"blue-collar"	"married"	"primary"	"no"	0	"no"	"no"	"cellular"	7	"aug"	228	6	-1	0	"unknown"	"no"
25	"management"	"single"	"tertiary"	"no"	115	"no"	"yes"	"unknown"	4	"jul"	60	1	-1	0	"unknown"	"no"
41	"technician"	"married"	"secondary"	"no"	1788	"no"	"no"	"cellular"	28	"aug"	222	1	-1	0	"unknown"	"no"
40	"technician"	"married"	"secondary"	"no"	1076	"no"	"no"	"cellular"	7	"aug"	326	2	-1	0	"unknown"	"no"
56	"retired"	"married"	"primary"	"no"	334	"no"	"no"	"cellular"	6	"aug"	128	2	-1	0	"unknown"	"no"
38	"blue-collar"	"married"	"secondary"	"no"	264	"yes"	"no"	"telephone"	31	"jul"	15	2	-1	0	"unknown"	"no"
26	"services"	"single"	"secondary"	"no"	49	"no"	"no"	"cellular"	30	"jan"	397	1	-1	0	"unknown"	"no"
35	"management"	"single"	"tertiary"	"no"	292	"no"	"yes"	"cellular"	10	"jul"	220	1	-1	0	"unknown"	"no"
55	"technician"	"married"	"tertiary"	"no"	1354	"no"	"no"	"cellular"	21	"aug"	545	4	-1	0	"unknown"	"no"
35	"services"	"married"	"secondary"	"no"	109	"yes"	"no"	"unknown"	6	"may"	597	3	-1	0	"unknown"	"no"
24	"admin."	"single"	"tertiary"	"no"	106	"no"	"yes"	"cellular"	15	"jun"	77	1	-1	0	"unknown"	"no"
40	"technician"	"single"	"secondary"	"no"	374	"yes"	"yes"	"cellular"	11	"may"	274	1	-1	0	"unknown"	"no"
41	"management"	"married"	"primary"	"no"	-679	"yes"	"yes"	"unknown"	28	"may"	209	2	-1	0	"unknown"	"no"
34	"blue-collar"	"single"	"secondary"	"yes"	-947	"yes"	"no"	"unknown"	8	"may"	211	3	-1	0	"unknown"	"no"
32	"management"	"single"	"tertiary"	"no"	631	"no"	"no"	"cellular"	26	"aug"	145	5	-1	0	"unknown"	"no"
41	"technician"	"single"	"secondary"	"no"	-3	"no"	"no"	"cellular"	8	"jul"	413	1	-1	0	"unknown"	"no"
32	"technician"	"single"	"secondary"	"no"	40	"no"	"no"	"cellular"	8	"aug"	419	2	-1	0	"unknown"	"yes"
42	"technician"	"married"	"secondary"	"no"	122	"yes"	"no"	"cellular"	6	"may"	74	2	-1	0	"unknown"	"no"
31	"technician"	"married"	"secondary"	"no"	30	"no"	"no"	"telephone"	11	"aug"	133	5	-1	0	"unknown"	"no"
48	"technician"	"married"	"tertiary"	"no"	2369	"no"	"no"	"unknown"	11	"jun"	516	2	-1	0	"unknown"	"no"
28	"student"	"single"	"secondary"	"no"	330	"no"	"no"	"telephone"	2	"feb"	197	1	-1	0	"unknown"	"no"
49	"entrepreneur"	"married"	"primary"	"no"	-63	"yes"	"no"	"unknown"	14	"may"	416	2	-1	0	"unknown"	"no"
49	"unemployed"	"married"	"primary"	"no"	-384	"yes"	"no"	"unknown"	27	"may"	25	1	-1	0	"unknown"	"no"
56	"blue-collar"	"married"	"primary"	"no"	0	"yes"	"no"	"cellular"	17	"jul"	82	1	-1	0	"unknown"	"no"
25	"self-employed"	"single"	"tertiary"	"no"	42	"yes"	"no"	"cellular"	3	"mar"	320	1	-1	0	"unknown"	"yes"
34	"housemaid"	"married"	"secondary"	"no"	4	"yes"	"no"	"cellular"	8	"may"	81	2	-1	0	"unknown"	"no"
26	"blue-collar"	"married"	"secondary"	"no"	288	"yes"	"no"	"unknown"	12	"may"	49	2	-1	0	"unknown"	"no"
32	"blue-collar"	"married"	"secondary"	"no"	1281	"yes"	"no"	"cellular"	20	"apr"	222	1	-1	0	"unknown"	"no"
34	"blue-collar"	"married"	"secondary"	"no"	470	"yes"	"yes"	"cellular"	20	"apr"	217	1	-1	0	"unknown"	"no"
61	"management"	"married"	"tertiary"	"no"	175	"no"	"no"	"telephone"	5	"aug"	270	2	-1	0	"unknown"	"yes"
27	"unemployed"	"single"	"primary"	"no"	223	"no"	"no"	"cellular"	26	"may"	103	1	-1	0	"unknown"	"no"
31	"management"	"married"	"tertiary"	"no"	7	"yes"	"no"	"unknown"	23	"may"	191	1	-1	0	"unknown"	"no"
31	"technician"	"married"	"secondary"	"no"	286	"no"	"no"	"unknown"	12	"may"	177	4	-1	0	"unknown"	"no"
43	"management"	"married"	"tertiary"	"no"	400	"yes"	"no"	"unknown"	5	"may"	256	1	-1	0	"unknown"	"no"
36	"blue-collar"	"divorced"	"secondary"	"no"	-158	"yes"	"no"	"cellular"	21	"jul"	42	6	-1	0	"unknown"	"no"
51	"technician"	"married"	"secondary"	"no"	2682	"no"	"no"	"unknown"	18	"jun"	56	1	-1	0	"unknown"	"no"
27	"admin."	"single"	"secondary"	"no"	1391	"yes"	"no"	"unknown"	27	"may"	319	1	-1	0	"unknown"	"no"
56	"unknown"	"divorced"	"primary"	"no"	558	"no"	"no"	"unknown"	11	"jun"	119	1	-1	0	"unknown"	"no"
58	"entrepreneur"	"divorced"	"secondary"	"no"	0	"yes"	"no"	"cellular"	7	"may"	270	3	-1	0	"unknown"	"no"
50	"housemaid"	"divorced"	"primary"	"no"	94	"yes"	"no"	"cellular"	22	"jul"	184	4	-1	0	"unknown"	"no"
51	"unknown"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	13	"aug"	88	2	-1	0	"unknown"	"no"
36	"unemployed"	"married"	"secondary"	"no"	16	"yes"	"yes"	"cellular"	17	"nov"	89	2	-1	0	"unknown"	"no"
26	"blue-collar"	"single"	"secondary"	"no"	277	"no"	"no"	"unknown"	14	"may"	514	2	-1	0	"unknown"	"no"
32	"self-employed"	"married"	"tertiary"	"no"	210	"yes"	"no"	"cellular"	19	"nov"	268	1	-1	0	"unknown"	"no"
49	"unemployed"	"married"	"secondary"	"no"	136	"no"	"yes"	"cellular"	22	"jul"	246	1	-1	0	"unknown"	"no"
44	"technician"	"married"	"tertiary"	"no"	717	"no"	"no"	"cellular"	3	"jun"	150	2	-1	0	"unknown"	"no"
26	"admin."	"single"	"primary"	"no"	528	"yes"	"yes"	"cellular"	11	"jul"	102	2	-1	0	"unknown"	"no"
47	"blue-collar"	"married"	"primary"	"no"	94	"yes"	"no"	"unknown"	9	"may"	209	3	-1	0	"unknown"	"no"
54	"management"	"single"	"tertiary"	"no"	0	"no"	"no"	"telephone"	5	"jun"	133	4	-1	0	"unknown"	"no"
39	"blue-collar"	"married"	"primary"	"no"	766	"yes"	"no"	"unknown"	3	"jun"	350	3	-1	0	"unknown"	"no"
39	"blue-collar"	"divorced"	"secondary"	"no"	160	"yes"	"no"	"unknown"	30	"may"	151	2	-1	0	"unknown"	"no"
29	"self-employed"	"married"	"tertiary"	"yes"	-1083	"yes"	"no"	"unknown"	4	"jun"	139	2	-1	0	"unknown"	"no"
32	"admin."	"single"	"secondary"	"no"	-15	"no"	"no"	"unknown"	27	"may"	214	2	-1	0	"unknown"	"no"
37	"entrepreneur"	"single"	"tertiary"	"no"	-274	"yes"	"yes"	"unknown"	27	"may"	237	2	-1	0	"unknown"	"no"
